kanji,ucs,jis208,jis212,jis213,radicals,grade,stroke_count,freq,jlpt,readings,meanings,nanori
啞,555e,,1-21-64,1-15-08,30,,11,,,ya3;ya1;a;A;Á;Ách;Nha;Nhạ;Ố;Ạ;Ớ;ア;おし,dumb;mute;become hoarse,
啠,5560,,1-21-65,2-04-07,30,,11,,,zhe2;Triết;テツ;さとい;あき.らか;し.る;さば.く,philosophy;clear,あき;あきら;さと;さとし;さとる;のり;よし
啡,5561,,1-21-66,2-04-08,30,,11,,,fei1;bae;bi;Phê;Phi;Phỉ;Phôi;ハイ;ヘ;ヒ;いびき;つば,morphine;coffee,
啤,5564,,1-21-67,2-04-09,30,,11,,,pi2;Ti;Tì;Tỉ;Ty;Tỳ;Tỷ;Bì;Bi;ヒ,beer,
啦,5566,,1-21-68,,30,,11,,,la5;la1;Cổn;Lạp;Lạt;Láp;ロウ,final particle of assertion,
啿,557f,,1-21-69,,30,,12,,,dan4;dam;jam;Đảm;Thầm;Thòm;タン;ドン;ゆたか,,
喁,5581,,1-21-70,1-15-09,30,,12,,,yong2;ong;u;Ngu;Ngung;Vu;Ngông;Ngụ;Ngủm;Ngụm;Ngùng;グ;ゴウ;キョウ;あぎとう,the mouth of a fish at the surface of the water;gasping for breath,
喂,5582,,1-21-71,2-04-12,30,,12,,,wei4;Uy;Úy;Ủy;Hôi;Oi;Ói;Òi;Ôi;Ỏi;Ơi;Ổi;Ới;Úi;イ;キ;カイ;なげ.く,interjection;to call attention,
喆,5586,,1-21-72,1-15-10,30,,12,,,zhe2;cheol;Đề;Triết;テツ,a sage;wise;sagacious,
喈,5588,,1-21-73,2-04-13,30,,12,,,jie1;gae;Dê;Giai;カイ,music;melody,
喎,558e,,1-21-74,1-15-11,30,,12,,,kuai1;Oa;Oai;カイ;ケ;クウ;カ;よこしま;くちがゆが.む;ゆが.む,wry mouth,
喏,558f,,1-21-75,,30,,12,,,re3;ya;Nặc;Nhã;Nhạ;Nhắc;シャ;ニャ;ジャク;ニャク;ダク;はい,respectful reply of assent to superiors,
喑,5591,,1-21-76,2-04-14,30,,12,,,yin1;eum;Âm;Ấm;Ầm;Ẫm;Hăm;Hằm;Om;Òm;Õm;Ồm;Ỡm;Um;Ùm;Vòi;イン;オン;アン;おし;さけ.ぶ,to be dumb;the sobbing of infants,
喒,5592,,1-21-77,,30,,12,,,zan3;jam;Cha;Gia;Ta;Tàm;サン;われ,dual pronoun;I;you and me;we two,
喓,5593,,1-21-78,,30,,12,,,yao1;yo;Yêu;Eo;Éo;ヨウ;こえ,chirping;buzzing,
喔,5594,,1-21-79,,30,,12,,,wo1;o1;ag;Ác;Ốc;Óc;Ộc;Ọt;Ủ;アク;ラク;オク,descriptive of the crying of a crow,
喗,5597,,1-21-80,,30,,12,,,yun3;un;ギン;ゴン;グン,,
喣,55a3,,1-21-81,,30,,12,,,xu3;hu;Hú;Hủ;ク;いろ;あらわしし.めす,to breathe upon,
喤,55a4,,1-21-82,,30,,12,,,huang2;hwang;Hoàng;Huỳnh;コウ;オウ;キョウ;なきごえ,ah;harmony,
喭,55ad,,1-21-83,1-15-13,30,,12,,,yan4;an;eon;Ngạn;Ngái;Ngán;Nghẹn;Nghiến;Nghiện;Nghỉn;ゲン;ガン;とむら.う;とりみだ.す,condole with;coarse,
喲,55b2,,1-21-84,,30,,12,,,yo5;yo1;yag;Ước;Yêu;Dục;ヤク,ah;final particle,
喿,55bf,,1-21-85,2-04-19,30,,13,,,cao1;so;Táo;Thao;ソウ;ショウ;さわ.ぐ;かしま.しい;すき,chirping of birds,
嗁,55c1,,1-21-86,,30,,13,,,ti2;je;Đề;テイ;ダイ;な.く,give forth sound;make noise,
嗃,55c3,,1-21-87,,30,,13,,,he4;hyo;hag;Hác;Hạc;Hao;Háo;Gao;Gào;Kêu;Xao;Xào;コウ;キョウ;きび.しい;こえ;せ.める,flute,
嗆,55c6,,1-21-88,,30,,13,,,qiang1;qiang4;chang;Sang;Thương;Thướng;ショウ;ソウ;ついば.む;むせ.る;つ.まる,choke by smoke;irritates nose,
嗉,55c9,,1-21-89,2-04-20,30,,13,,,su4;so;Tố;Nhố;ソ,bird's crop or craw;wine pot,
嗋,55cb,,1-21-90,,30,,13,,,xie1;hyeob;Hiệp;キョウ;コウ;おど.す,,
嗌,55cc,,1-21-91,2-04-21,30,,13,,,yi4;ai4;i;aeg;Ác;Ách;Ái;Ải;Ích;Nhiếc;Yếc;エキ;ヤク;アク;アイ;エイ;のど,the throat,
嗎,55ce,,1-21-92,1-15-14,30,,13,,,ma5;ma3;ma;Ma;Mã;Mạ;Mắng;Mỉa;Mớ;Mở;Mứa;Mửa;Mựa;バ;ののし.る,final interrogative particle,
嗑,55d1,,1-21-93,2-04-22,30,,13,,,ke4;hab;Hạp;コウ;おしゃべり;あ.う;の.む;かた.る,eat seeds;reproach;loquacious,
嗒,55d2,,1-21-94,2-04-16,30,,13,,,ta4;tab;Tháp;Đáp;トウ;な.める,appear to have forgotten everything,
嗓,55d3,,1-22-01,,30,,13,,,sang3;sang;Tang;Tảng;ソウ;のど,voice;throat,
嗗,55d7,,1-22-02,,30,,13,,,gong1;Oát;Cút;Nuốt;アツ;エチ,,
嗘,55d8,,1-22-03,,30,,13,,,ji1;Hề;ケイ;こえ,,
嗛,55db,,1-22-04,,30,,13,,,qian4;gyeom;Hàm;Hiềm;Khiêm;Khiếm;Khiểm;Khiếp;Khem;ケン;カン;キョウ;ふく.む;うら.む;へりくだ.る,pouch;hold;content;insufficient;put in mouth,
嗞,55de,,1-22-05,,30,,13,,,zi1;ja;Tư;Chi;シ;なげ.く;わら.う,to consult about;to plan;to report in writing to an equal;a despatch,
嗢,55e2,,1-22-06,2-04-25,30,,13,,,wa4;ol;Miệt;Ốt;Ồn;オツ;ラツ;ラチ;アツ;エチ;むせぶ;の.む,choke;suffocate;vomit;laugh heartily,
嗩,55e9,,1-22-07,2-04-27,30,,13,,,suo3;swae;Tỏa;サ,flute-like musical instrument,
嗶,55f6,,1-22-08,,30,,13,,,bi4;pil;Cao;Tất;ヒツ;ヒチ,used in transliterations,
嗿,55ff,,1-22-09,,30,,14,,,tan3;tam;Thám;Ham;Thàm;タン;トン;こえ,gobble,
嘅,5605,,1-22-10,,30,,14,,,kai3;gae;Khái;Gáy;Gấy;Ngáy;Ngấy;Ngậy;Kẻ;Ke;カイ;なげ.く,sound of sighing;(Cantonese) possessive,
嘈,5608,,1-22-11,1-15-16,30,,14,,,cao2;jo;Tao;Tào;ソウ;ショウ;かまびす.しい,noisy,
嘊,560a,,1-22-12,,30,,14,,,yai1;ae;Nhai;ガイ;いが.む,wrangle;growl at,
嘍,560d,,1-22-13,,30,,14,,,lou5;lou2;ru;Lâu;Lũ;Làu;ロウ;ル;うるさ.い;みだ.れる,used in onomatopoeic expression,
嘎,560e,,1-22-14,1-15-17,30,,14,,,ga1;ga3;al;Ca;Kiết;カツ;ケチ,sound of laughter;bad;malevolent,
嘏,560f,,1-22-15,,30,,14,,,gu3;jia3;ha;ga;Hỗ;カ;ケ;さいわ.い,felicity;prosperity;large and strong,
嘐,5610,,1-22-16,2-04-31,30,,14,,,xiao1;gyo;Giao;Hao;Liêu;ホウ;ロウロウ;ヒョウ;ビュウ;ミョウ;コウ,final exclamatory particle,
嘑,5611,,1-22-17,,30,,14,,,hu1;ho;Hô;Hố;Hả;Hó;Hú;Hừ;コ;ク;さけ.ぶ;な.く;よ.ぶ,to menace;to howl at;to bawl,
嘒,5612,,1-22-18,,30,,14,,,hui4;hye;Huế;Uế;Úng;Tóe;ケイ;ケ,sharp,
嘙,5619,,1-22-19,,30,,14,,,po2;ハ,,
嘬,562c,,1-22-20,,30,,15,,,zuo1;chuai4;zhuai4;choe;Soái;Toát;Chối;Đạm;Ngoạm;Tòi;サイ;セ;セイ;か.む;むさぼ.る,to lap;to suck,
嘰,5630,,1-22-21,2-04-32,30,,15,,,ji1;gi;Cơ;Ki;Kí;Kỉ;Ky;Kỷ;Ký;キ;ケ,sigh in disapproval;take small,
嘳,5633,,1-22-22,,30,,15,,,kui4;goe;カイ;キ;ケ;あわ.れむ;そし.る;ためいき.する,,
嘵,5635,,1-22-23,,30,,15,,,xiao1;hyo;Hiêu;Ghẹo;Hẻo;Kêu;Ngao;Nghêu;Ngoeo;Nguỷu;Nhao;Nhâu;Nhéo;キョウ;おそ.れる,garrulous;disturbed;restless,
嘷,5637,,1-22-24,2-04-33,30,,15,,,hao2;ho;Hào;コウ;ほ.える;さけ.ぶ,the roaring of wild beasts;to howl;to wail;to bawl,
嘹,5639,,1-22-25,,30,,15,,,liao2;ryo;Liêu;Liệu;Lạo;Léo;Lẻo;Rao;Reo;Réo;Rêu;Trêu;リョウ,used to describe clearness of voice,
嘻,563b,,1-22-26,1-15-18,30,,15,,,xi1;heui;Hi;Hy;Hảy;Hề;Hí;Hì;Hý;Hỳ;キ;イ;いまし.め;やわら.ぐ;ああ;わら.う,mirthful;happy;interjection,
嘼,563c,,1-22-27,,30,,15,,,xu4;hyu;Súc;キュウ;ク;チュウ;やしな.う,,
嘽,563d,,1-22-28,2-04-35,30,,15,,,chan3;tan;cheon;Quắc;Siển;Than;Xiển;タン;セン;タ;あえ.ぐ;よろこ.ぶ;おお.い;さかん,pant;many,
嘿,563f,,1-22-29,2-04-36,30,,15,,,mo4;hai1;hei1;mug;Hắc;Mặc;ボク;モク;コク;しず.か;だま.る;あざむ.く,be silent;be quiet,
噀,5640,,1-22-30,2-04-37,30,,15,,,xun4;son;Tốn;Tổn;Tuyển;Rốn;Sún;ソン,spurt out of the mouth;blow out water,
噁,5641,,1-22-31,,30,,15,,,wu4;o;Ác;Ố;Ạc;Éc;Ú;Ụa;オ;ウ;アク;おこ.る,nastiness;nauseate;sickening,
噃,5643,,1-22-32,,30,,15,,,pan2;beon;ハン;ボン;こえ,,
噄,5644,,1-22-33,,30,,15,,,chi1;Khiết;Ngật;Khịt;キツ,,
噆,5646,,1-22-34,,30,,15,,,can3;cham;Thản;ソウ;サン;ふく.む;か.む,put in the mouth;bite;chew,
噉,5649,,1-22-35,1-15-19,30,,15,,,dan4;dam;Đạm;Hám;Dám;Ngoảm;タン;く.らわす;く.う;く.らう,bite;chew,
噋,564b,,1-22-36,,30,,15,,,tun1;ton;Đón;Nhốn;Xôn;トン;カク;たた.く,to swallow hastily;to gobble up,
噍,564d,,1-22-37,,30,,15,,,jiao4;cho;Tiêu;Tiếu;Tưu;ショウ;シュウ;シュ;シャク;ザク;か.む,chew;eat;munch,
噏,564f,,1-22-38,,30,,15,,,xi1;heub;Hấp;Húp;キュウ;す.う,inhale;absorb;imbibe;compress,
噔,5654,,1-22-39,,30,,15,,,deng1;Đăng;Đắng;Đằng;トウ,syllable,
噞,565e,,1-22-40,2-04-39,30,,16,,,yan4;eom;Nghiệm;Thèm;ゲン;あぎとう;はげ.しい,the movement of a fish's mouth at the surface of the water,
噠,5660,,1-22-41,2-04-40,30,,16,,,da1;dal;Đát;Đạt;Đặt;Đớt;Thơn;Thớt;タツ;タチ,sound made get horse move forward,
噡,5661,,1-22-42,,30,,16,,,zhan1;Chiêm;Thiềm;Thèm;トウ;セン;タン;うわごと;たわごと;うるさくしゃべ.る,,
噢,5662,,1-22-43,,30,,16,,,yu3;o1;ou4;ug;u;Áo;Ẩu;Ủ;Úc;Ục;ユウ;イク;ウ;ク;うめ.く,moan;interjection for pain;sad,
噣,5663,,1-22-44,,30,,16,,,zhou4;ju;tag;Trác;Trú;Trụ;チュ;チュウ;トウ;ツ;ショク;ソク;くちばし;ついば.む,,
噦,5666,,1-22-45,1-15-21,30,,16,,,hui4;yue1;eol;hwae;Hối;Uế;Uyết;Ọe;エツ;オチ;エチ;キ;ケ;ケイ;カイ;しゃっくり;あか.るい,belch;vomit,
噩,5669,,1-22-46,,30,,16,,,e4;ag;Ngạc;ガク;カク;おごそ.か;おどろ.く,bad;ill-omened;unlucky,
噭,566d,,1-22-47,2-04-41,30,,16,,,jiao4;gyo;Khiếu;Kiêu;Kiểu;Lệ;Tiếu;キョウ;ケキ;キャク;ほ.える;さけ.ぶ;よ.ぶ;な.く,shout,
噯,566f,,1-22-48,1-15-23,30,,16,,,ai4;ai3;ae;Ai;Ái;Ải;Ngải;Áy;アイ;ガイ;いき,interjection;exclamation;breathe,
噱,5671,,1-22-49,1-15-24,30,,16,,,jue2;xue1;xue2;gyag;Cứ;Cự;Cước;Cược;キャク;ガク,laugh heartily;laugh aloud,
噲,5672,,1-22-50,1-15-25,30,,16,,,kuai4;kwae;Khoái;Còn;Gỏi;Gọi;Gũi;Hỏi;Hội;Khoải;カイ;ケ;ワイ;エ;カツ;カチ;のど;すす.る;こころよ.い;あか.るい,swallow;gulp down;greedy,
噵,5675,,1-22-51,,30,,16,,,dao4;Đạo;トウ;みち,,
嚄,5684,,1-22-52,,30,,17,,,huo4;huo1;hoeg;Hoạch;Hoát;Họach;Quác;Toác;Toạc;カク;ワク;わめ.く;ああ,roar,
嚅,5685,,1-22-53,,30,,17,,,ru2;yu;Nhu;Sủy;Nhậu;Nheo;ジュ;ニュ;やかま.しい,talk indistinctly and falteringly,
嚈,5688,,1-22-54,2-04-43,30,,17,,,yan4;Áp;Gớm;Ướm;Yểm;ヨウ;エン,Hephthalite empire;to have one's breath taken,
嚋,568b,,1-22-55,,30,,17,,,chou2;Trù;チュウ;チュ;た.れる;のろ.う,,
嚌,568c,,1-22-56,2-04-44,30,,17,,,ji4;je;Giai;Tê;Tế;Tễ;Tày;セイ;カイ;サイ;な.める,sip,
嚕,5695,,1-22-57,2-04-45,30,,18,,,lu1;ro;Độc;Lỗ;Rô;Dỗ;Rủa;Sỗ;Sủa;ロ;かた.る;へつら.う,verbose;talkative;mumbling,
嚙,5699,,1-22-58,1-15-26,30,,18,,,nie4;gyo;Giảo;Khiết;Niết;Rỉ;コウ;ゴウ;か.む;か.じる,bite;gnaw,
嚚,569a,,1-22-59,2-04-46,30,,18,,,yin2;eun;Ngân;ギン;ゴン;ガン;ゲン;わる.い;おろ.か;つ.れない,argumentative;talkative,
嚝,569d,,1-22-60,2-04-47,30,,18,,,huang1;Hoàng;カク;コウ;さけ.ぶ,,
嚞,569e,,1-22-61,1-15-27,30,,18,,,zhe2;Hiêu;Triết;テツ,philosophy;clear,
嚟,569f,,1-22-62,,30,,18,,,li2;Lẹ;リ,,
嚦,56a6,,1-22-63,,30,,19,,,li4;ryeog;Lịch;Rích;レキ;リャク,used in onomatopoeic expression,
嚧,56a7,,1-22-64,,30,,19,,,lu2;ro;Lô;Lo;Lơ;Lư;Lừa;ロ,,
嚨,56a8,,1-22-65,2-04-48,30,,19,,,long2;rong;Lung;Long;Lùng;ロウ;ル;のど,throat,
嚩,56a9,,1-22-66,1-15-28,30,,19,,,mo2;Phọc;ハク;バ;のろ.い,used to transliterate Sanskrit 'va',
嚫,56ab,,1-22-67,,30,,19,,,chen4;chin;Sân;Sấn;シン;ほどこ.す,,
嚬,56ac,,1-22-68,1-15-29,30,,19,,,pin2;bin;Tần;ヒン;ひそ.める,frown;scowl,
嚭,56ad,,1-22-69,2-04-49,30,,19,,,pi3;bi;Bĩ;Bỉ;Phỉ;ヒ;おお.きい,mound;lump;stealthily,
嚱,56b1,,1-22-70,,30,,20,,,xi1;heui;Hi;Hy;Hé;キ;こえ;ああ,,
嚳,56b3,,1-22-71,1-15-30,30,,20,,,ku4;gog;Khốc;コク;つ.げる,mythical emperor;to inform quickly;an urgent communication,
嚷,56b7,,1-22-72,,30,,20,,,rang3;rang1;yang;Nhương;Nhưỡng;Nhượng;Nhằng;Nhướng;ジョウ;わめ.く;どな.る,shout;brawl;make uproar;cry,
嚾,56be,,1-22-73,,30,,21,,,huan4;hwan;hweon;Hoan;カン;タン;よ.ぶ;わめ.く;かまびす.しい,make a racket;call out to,
囅,56c5,,1-22-74,2-04-51,30,,22,,,chan3;cheon;cheol;Sản;Xiên;Xiển;テン;テツ;テチ,smile,
囉,56c9,,1-22-75,1-15-31,30,,22,,,luo1;luo2;ra;La;Là;Ra;ラ;こえ,exclamatory final particle;nag,
囊,56ca,,1-22-76,1-15-32,30,,22,,,nang2;nang1;nang;Nang;Nẵng;ノウ;ドウ;ふくろ,bag;purse;sack;put in bag,
囋,56cb,,1-22-77,,30,,22,,,zan4;chal;chan;Tán;Toản;サツ;ザチ;サン;こえ,to slander;to libel;to criticize;chatty;gossipy,
囏,56cf,,1-22-78,,30,,23,,,jian1;gan;Gian;カン;ケン;なや.む;かた.い;なや.み;も,difficult;trying;be distressed;parent's funeral ceremony;mourning;perilous,
囐,56d0,,1-22-79,,30,,23,,,za2;jal;サツ;ザチ;ガツ;ガチ;こえ;ただ.す,,
囌,56cc,,1-22-80,,30,,23,,,su1;Tô;ソ;よくしゃべ.る,loquacious;nag,
囍,56cd,,1-22-81,2-04-52,30,,24,,,xi3;heui,double happiness,
囙,56d9,,1-22-82,,31,,5,,,yin1;in;Nhân;イン;よ.る;ちな.む,,
囜,56dc,,1-22-83,,31,,5,,,nin2;ジン;ニン;かしこ.い,,
囝,56dd,,1-22-84,,31,,6,,,jian3;nan1;geon;Cưỡng;Kiển;Nga;Nguyệt;Niên;Tể;Cưởng;ケン;ガチ;こども,baby;infant,
囟,56df,,1-22-85,2-04-53,31,,6,,,xin4;sin;Tấn;Thông;Tín;シン;シ;ひよめき,top of the head;skull,
囡,56e1,,1-22-86,,31,,6,,,nan1;Nam;Nám;Niếp;ジュウ;ノウ;ナン,one's daughter;to filch;to secrete,
囤,56e4,,1-22-87,,31,,7,,,dun4;tun2;don;Đôn;Đồn;Độn;Đụn;トン;ざる,grain basket;bin for grain,
囥,56e5,,1-22-88,,31,,7,,,kang4;Khang;Tỉ;Tỷ;コウ;くら,hide,
囦,56e6,,1-22-89,,31,,7,,,yuan1;yeon;Uyên;エン;カク;コウ;ふち;かた.い;はなわ,,
囧,56e7,,1-22-90,,31,,7,,,jiong3;gyeong;Quýnh;ケイ;キョウ;ソウ;あきらか,light;clear;bright,
囨,56e8,,1-22-91,2-04-54,31,,7,,,pian1;ヘン,sound of spitting,
囱,56f1,,1-22-92,,31,,7,,,cong1;chong;chang;Song;Thông;ソウ;ス;まど;てんまど;けむだし,chimney,
囫,56eb,,1-22-93,,31,,7,,,hu2;hol;Hốt;Vật;コツ;コチ;まったし;はっきりしない,entire;whole,
园,56ed,,1-22-94,,31,,7,,,yuan2;wan;Ngoan;Viên;Vườn;バン;ガン;タン;エン,garden;park;orchard,
囶,56f6,,1-23-01,2-04-55,31,,8,,,guo2;gug;Quốc;コク;くに,country,
囷,56f7,,1-23-02,2-04-56,31,,8,,,jun1;gyun;Khốn;Khuân;Khuẩn;Khuôn;キン;コン;くら,round-shaped storage bin for grain,
圁,5701,,1-23-03,,31,,10,,,yin2;eun;Ngân;ギン;ゴン;ガン;ゲン,,
圂,5702,,1-23-04,,31,,10,,,hun4;hon;Hoạn;Hỗn;Hộn;コン;カン;ダン;かわや;わずら.わす,pig-sty;privy,
圇,5707,,1-23-05,,31,,11,,,lun2;ryun;Luân;リン,all;complete;entire,
圊,570a,,1-23-06,1-15-33,31,,11,,,qing1;cheong;Thanh;セイ;ショウ;かわや,rest room;privy,
圌,570c,,1-23-07,,31,,12,,,chui2;cheon;Chùy;Đoàn;Thùy;Thuyên;セン;スイ;まる.い;かご,fence,
圑,5711,,1-23-08,,31,,13,,,pu3;Phố;ホ;フ;はたけ;にわ,,
圕,5715,,1-23-09,2-04-58,31,,13,,,Đồ;Đồthưquán;ショ;としょかん,library,
圚,571a,,1-23-10,,31,,15,,,hui4;Cũi;カイ;エ;もん,,
圛,571b,,1-23-11,,31,,16,,,yi4;yeog;Dịch;エキ;ヤク;めぐりゆ.く,used in place names;stratus,
圝,571d,,1-23-12,,31,,22,,,luan2;ran;Loan;ラン;おうち;ひじき;まどか;まる.い,entire,
圠,5720,,1-23-13,,32,,4,,,ya4;Át;アツ;エチ;かす.か,,
圢,5722,,1-23-14,,32,,5,,,ting3;Đinh;Đỉnh;テイ;チョウ;テン;たい.らか,,
圣,5723,,1-23-15,2-04-59,32,,5,,,sheng4;Khốt;Thánh;コツ;クツ;コチ;セイ;たがや.す,holy;sacred,
圤,5724,,1-23-16,,32,,5,,,yan2;Phác;ハク;ホク;つちくれ,,
圥,5725,,1-23-17,,32,,5,,,lu2;rog;ロク;きのこ,mushroom,
圩,5729,,1-23-18,2-04-61,32,,6,,,wei2;xu1;yu2;Vu;Khư;Vò;Vùa;ウ;オ;イ;キョ;つつ.み;きし;くぼ.む,dike;embankment,
圪,572a,,1-23-19,,32,,6,,,ge1;Ất;Khất;Ngật;ギツ;ギチ;ゴチ;イツ;オチ,,
圬,572c,,1-23-20,,32,,6,,,wu1;o;Ô;Hũ;Khoai;オ;ウ;コ;こて;ぬ.る,plaster over with layer of mud,
圮,572e,,1-23-21,,32,,6,,,pi3;bi;Bĩ;Di;Phỉ;Tị;Tỵ;Dãy;ヒ;やぶ.る;やぶ.れる;くつが.えす;くつが.える,destroyed;ruined;to subvert;to injure,
圯,572f,,1-23-22,1-15-36,32,,6,,,yi2;Di;Tị;Dây;Dãy;Dẫy;Dẽ;イ;シ,bridge;bank,
圳,5733,,1-23-23,1-15-37,32,,6,,,zhen4;Quyến;ショウ;シュ;シン;ソン;シュン;みぞ,furrow in field;small drainage,
圴,5734,,1-23-24,1-15-38,32,,6,,,zhuo2;shao2;Quân;シャク;サク;ショウ;あと,,
圽,573d,,1-23-25,,32,,6,,,mo4;Một;ボツ;モチ;う.める,,
圾,573e,,1-23-26,,32,,7,,,ji2;ji1;se4;geub;Cấp;Ngập;Sắc;ギュウ;ゴウ;ショク;セイ;あや.うい,garbage;rubbish;shaking;danger,
圿,573f,,1-23-27,,32,,7,,,jia2;カツ;ケチ;あか;ちり,,
坅,5745,,1-23-28,2-04-63,32,,7,,,qin3;キン;コン;サン;あな,,
坆,5746,,1-23-29,2-04-64,32,,7,,,fen2;バイ;フン;はか,,
坌,574c,,1-23-30,2-04-65,32,,7,,,ben4;bun;Bôn;Bồn;Bộn;Phần;ホン;フン;ちり;なら.ぶ;あつ.まる;わく,dust;earth;bank of earth;to dig;to bring together,
坍,574d,,1-23-31,2-04-66,32,,7,,,tan1;dam;Đan;Than;Đàn;タン;トン,collapse;landslide,
坒,5752,,1-23-32,,32,,7,,,bi4;Bệ;ヒ;きざはし,to compare;to match;to equal,
坢,5762,,1-23-33,,32,,8,,,pan3;Bạn;ハン;たい.らか;ちり,,
坥,5765,,1-23-34,,32,,8,,,qu1;ショ;つつ.み,,
坧,5767,,1-23-35,,32,,8,,,zhi2;cheog;Chỉ;Chước;Gạch;シャク;セキ;どだい,,
坨,5768,,1-23-36,2-04-68,32,,8,,,tuo2;i;Đà;タ;イ;チ;ジ;けわ.しい;なな.め,,
坫,576b,,1-23-37,,32,,8,,,dian4;jeom;Điếm;Chum;Đám;Đắm;Điệm;Đúm;Trèm;Xóm;Xúm;テン;チン;さかい,stand on which to replace goblets after drinking,
坭,576d,,1-23-38,,32,,8,,,ni2;ni3;Nê;Ni;Nai;Này;Nầy;Nơi;デイ;ナイ;デ;ニ;どろ,mud;mire;to paste;to plaster,
坮,576e,,1-23-39,,32,,8,,,tai2;tai1;dae;Đài;タイ;うてな;われ;つかさ,platform;unit;term of address,
坯,576f,,1-23-40,2-04-69,32,,8,,,pi1;bae;Bôi;Bùi;Phôi;Phơ;ヒ;ハイ;ヘ;おか,dam;embankment;weir,
坰,5770,,1-23-41,1-15-39,32,,8,,,jiong1;gyeong;Quynh;Quýnh;ケイ;キョウ,wilds,
坱,5771,,1-23-42,,32,,8,,,yang1;ang;Dưỡng;Ương;Ang;Ảng;オウ;ちり,dust,
坳,5773,,1-23-43,2-04-70,32,,8,,,ao4;ao1;yo;Ao;オウ;くぼ.み,hollow in the ground;cavity;undulating,
坴,5774,,1-23-44,2-04-71,32,,8,,,liu4;Lục;リク;ロク,clod of earth;land,
坵,5775,,1-23-45,2-04-72,32,,8,,,qiu1;gu;Khâu;Khưu;Kỳ;Kì;Gò;キュウ;おか,earthenware;earthenware vessel,
坷,5777,,1-23-46,1-15-40,32,,8,,,ke3;ke1;ga;Kha;Khả;Khá;Khú;カ,clod of earth;lump of soil,
坹,5779,,1-23-47,,32,,8,,,xue4;ケツ;ゲチ,,
坺,577a,,1-23-48,,32,,8,,,ba2;Bạt;ハツ;ハチ;ボチ,,
坻,577b,,1-23-49,2-04-73,32,,8,,,chi2;di3;ji;Chì;Chỉ;Để;Trì;Đế;チ;シ;テイ;タイ;なぎさ;さか;にわ;と.まる,an islet;rock in a river;embankment;to stop,
坼,577c,,1-23-50,1-15-41,32,,8,,,che4;tag;Sách;Sạch;Triệt;Xích;タク;チャク;さ.ける;わか.れる;ひら.く;さけめ,split;tear;open,
坾,577e,,1-23-51,,32,,8,,,zhu4;チョ;ジョ,,
垁,5781,,1-23-52,,32,,8,,,zhi4;チ;ジ,,
垃,5783,,1-23-53,,32,,8,,,la1;le4;Lạp;Lập;Khắp;Lấp;Lắp;Lọp;Lớp;Rập;ラツ,garbage;refuse;waste,
垌,578c,,1-23-54,,32,,9,,,tong2;tong3;dong;Trợ;Đồng;トウ;ツ;つぼ,,
垔,5794,,1-23-55,,32,,9,,,yin1;Nhân;Yên;シュ;ショウ;トウ;ズ;ふさ.ぐ,to restrain;to dam a stream and change its direction;mound,
垗,5797,,1-23-56,,32,,9,,,zhao4;Triệu;チョウ;トウ;はふりどころ,sacrifice,
垙,5799,,1-23-57,,32,,9,,,guang1;Quanh;コウ;クウ;ちまた,,
垚,579a,,1-23-58,2-04-77,32,,9,,,yao2;Nghiêu;ギョウ,mound;roundish mass,
垜,579c,,1-23-59,1-15-42,32,,9,,,duo3;duo4;Đóa;Đoá;ダ;つみかさ.ねる,heap;firing mound,
垝,579d,,1-23-60,2-04-78,32,,9,,,gui3;Quỉ;Quị;Quỷ;Quỵ;キ;やぶ.れる;だい,dilapidated;ruined,
垞,579e,,1-23-61,2-04-79,32,,9,,,cha2;ta;Xá;Trà;Trách;タ,small mound;place name;hillock,
垟,579f,,1-23-62,,32,,9,,,yang2;Dương;ヨウ,,
垡,57a1,,1-23-63,,32,,9,,,fa2;Bạt;Phạt;Phiệt;ハツ;ボチ;たがや.す,plow soil;place name,
垕,5795,,1-23-64,,32,,9,,,hou4;hu;Hậu;コウ;あつ.い;あか,used in place names,
垧,57a7,,1-23-65,,32,,9,,,shang3;Quynh;Thưởng;ケイ;キョウ,variable unit of land measure,
垨,57a8,,1-23-66,2-04-80,32,,9,,,shou3;Thú;Thủ;シュ;ス;まも.る;もり;かみ,,
垩,57a9,,1-23-67,,32,,9,,,e4;seong;Ác;Thánh;セイ;ショウ;ひじり,holy;sacred;sage;simplification of white earth;daub with white mud,
垬,57ac,,1-23-68,2-04-76,32,,9,,,hong2;コウ;キョウ;ぬ.かる,,
垸,57b8,,1-23-69,1-15-45,32,,10,,,yuan4;wan;Hoàn;Viện;カン;まろ.ぶ,,
垽,57bd,,1-23-70,,32,,10,,,yin4;eun;Ngấn;Ngận;ギン;ゴン;おり;めぐ.る,,
埇,57c7,,1-23-71,1-15-46,32,,10,,,yong3;yong;Dũng;Thõng;ヨウ;ユ;おきつち,name of bridge,
埈,57c8,,1-23-72,1-15-47,32,,10,,,jun4;jun;Tuấn;Thọa;シュン;カイ;そばだ.つ,high;steep;towering;stern,
埌,57cc,,1-23-73,2-04-83,32,,10,,,lang4;Lãng;Nương;ロウ;つか,waste,
埏,57cf,,1-23-74,1-15-48,32,,10,,,yan2;shan1;yeon;Diên;Duyên;セン;エン;はかみち;のぼ.る;やわら.げる;こ.ねる,boundary;limit,
